Date,rented_count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Holiday,Functioning Day,Seasons,,
11/08/2018,14,22,12.4,96,2.7,545,0,0,0,0,1,Autumn,,
11/08/2018,26,23,11.5,96,3,691,0,0,0,0,1,Autumn,,
11/09/2018,0,0,12,96,3.1,1185,0,18,0,0,0,Autumn,,
11/09/2018,0,1,11.4,89,2.6,1376,0,0,0,0,0,Autumn,,
11/09/2018,0,2,11.3,88,3.7,1680,0,0,0,0,0,Autumn,,
11/09/2018,0,3,10.8,82,2.8,1712,0,0.5,0,0,0,Autumn,,
11/09/2018,0,4,10.6,75,3.2,913,0,0,0,0,0,Autumn,,
11/09/2018,0,5,10.9,68,3.1,1034,0,0,0,0,0,Autumn,,
11/09/2018,0,6,11,70,3.1,900,0,0,0,0,0,Autumn,,
11/09/2018,0,7,10.4,81,3,1741,0,0,0,0,0,Autumn,,
11/09/2018,0,8,10.1,85,2.4,1809,0.05,0,0,0,0,Autumn,,
11/09/2018,0,9,10.8,78,2.6,1985,0.13,0.5,0,0,0,Autumn,,
11/09/2018,0,10,11.3,68,4.7,1984,0.44,0,0,0,0,Autumn,,
11/09/2018,0,11,13.3,59,4.1,1970,1.43,0,0,0,0,Autumn,,
11/09/2018,0,12,13.9,50,4.1,1964,2.14,0,0,0,0,Autumn,,
11/09/2018,0,13,14,46,5.3,927,1.68,0,0,0,0,Autumn,,
11/09/2018,0,14,15,49,2.8,518,1.53,0,0,0,0,Autumn,,
11/09/2018,0,15,15.1,52,3.4,622,1.3,0,0,0,0,Autumn,,
11/09/2018,0,16,14.3,59,3.6,858,0.72,0,0,0,0,Autumn,,
11/09/2018,0,17,12.9,66,3.6,682,0.32,0,0,0,0,Autumn,,
11/09/2018,0,18,12.3,69,2.1,623,0.01,0,0,0,0,Autumn,,
11/09/2018,0,19,11.9,71,2.7,589,0,0,0,0,0,Autumn,,
11/09/2018,0,20,11.9,72,2.5,526,0,0,0,0,0,Autumn,,
11/09/2018,0,21,11.4,74,1.9,498,0,0,0,0,0,Autumn,,
11/09/2018,0,22,11.2,75,1.7,478,0,0,0,0,0,Autumn,,
11/09/2018,0,23,10.9,76,1.2,456,0,0,0,0,0,Autumn,,
11/10/2018,754,0,11.3,77,0.9,433,0,0,0,0,1,Autumn,,
11/10/2018,679,1,11.2,78,1.1,467,0,0,0,0,1,Autumn,,
11/10/2018,568,2,10.7,80,0.6,409,0,0,0,0,1,Autumn,,
11/10/2018,372,3,10.3,81,0.7,361,0,0,0,0,1,Autumn,,
11/10/2018,223,4,9.5,87,0.6,266,0,0,0,0,1,Autumn,,
11/10/2018,137,5,9.4,87,0.8,279,0,0,0,0,1,Autumn,,
11/10/2018,167,6,9.5,85,0.6,304,0,0,0,0,1,Autumn,,
11/10/2018,309,7,9.5,86,0.6,293,0,0,0,0,1,Autumn,,
11/10/2018,589,8,9.3,85,0.3,313,0.07,0,0,0,1,Autumn,,
11/10/2018,628,9,10.1,77,0,350,0.45,0,0,0,1,Autumn,,
11/10/2018,699,10,12.2,73,1.9,374,0.92,0,0,0,1,Autumn,,
11/10/2018,768,11,13.8,63,2.2,416,1.32,0,0,0,1,Autumn,,
11/10/2018,1034,12,15.1,54,2.2,495,1.91,0,0,0,1,Autumn,,
11/10/2018,1094,13,15.9,48,2.7,538,1.87,0,0,0,1,Autumn,,
11/10/2018,1113,14,17.1,39,2,781,1.85,0,0,0,1,Autumn,,
11/10/2018,1229,15,16.6,36,2.5,808,1.45,0,0,0,1,Autumn,,
11/10/2018,1263,16,16,37,1.9,984,0.94,0,0,0,1,Autumn,,
11/10/2018,1379,17,14.8,47,1.3,787,0.35,0,0,0,1,Autumn,,
11/10/2018,1226,18,13.2,57,2.2,618,0.01,0,0,0,1,Autumn,,
11/10/2018,957,19,12.1,67,1.5,430,0,0,0,0,1,Autumn,,
11/10/2018,877,20,11.3,74,1.2,350,0,0,0,0,1,Autumn,,
11/10/2018,847,21,10.8,78,1,303,0,0,0,0,1,Autumn,,
11/10/2018,885,22,10.6,81,1.2,281,0,0,0,0,1,Autumn,,
11/10/2018,676,23,10.3,84,1.3,250,0,0,0,0,1,Autumn,,
11/11/2018,655,0,9.4,85,0.6,241,0,0,0,0,1,Autumn,,
11/11/2018,518,1,8.8,89,0.7,213,0,0,0,0,1,Autumn,,
11/11/2018,370,2,7.9,85,1.1,275,0,0,0,0,1,Autumn,,
11/11/2018,314,3,7.1,85,0.7,329,0,0,0,0,1,Autumn,,
11/11/2018,189,4,6.9,82,0.5,337,0,0,0,0,1,Autumn,,
11/11/2018,111,5,6.8,83,0.6,341,0,0,0,0,1,Autumn,,
11/11/2018,117,6,6.6,84,1.2,373,0,0,0,0,1,Autumn,,
11/11/2018,228,7,6.4,84,1.3,369,0,0,0,0,1,Autumn,,
11/11/2018,395,8,6.3,81,0.8,365,0.11,0,0,0,1,Autumn,,
11/11/2018,574,9,7.8,72,1.2,360,0.54,0,0,0,1,Autumn,,
11/11/2018,563,10,10.2,68,0.7,354,1.06,0,0,0,1,Autumn,,
11/11/2018,578,11,10.7,68,0.4,341,0.54,0,0,0,1,Autumn,,
11/11/2018,769,12,10.6,72,2,365,0.29,0,0,0,1,Autumn,,
11/11/2018,758,13,9.8,70,1.7,360,0.33,0,0,0,1,Autumn,,
11/11/2018,810,14,10.1,58,0.9,605,0.43,0,0,0,1,Autumn,,
11/11/2018,832,15,10.2,58,2,573,0.29,0,0,0,1,Autumn,,
11/11/2018,616,16,9.9,59,1.3,578,0.1,0,0,0,1,Autumn,,
11/11/2018,660,17,8.9,57,3,1149,0.03,0,0,0,1,Autumn,,
11/11/2018,752,18,8.9,55,2,1333,0,0,0,0,1,Autumn,,
11/11/2018,685,19,8.7,52,0.8,1590,0,0,0,0,1,Autumn,,
11/11/2018,711,20,8.2,53,0.6,1621,0,0,0,0,1,Autumn,,
11/11/2018,689,21,8,51,0.5,1989,0,0,0,0,1,Autumn,,
11/11/2018,690,22,7,60,0,1948,0,0,0,0,1,Autumn,,
11/11/2018,554,23,6.3,62,0,1993,0,0,0,0,1,Autumn,,
11/12/2018,456,0,5.4,64,0.8,2000,0,0,0,0,1,Autumn,,
11/12/2018,344,1,5,67,1.3,2000,0,0,0,0,1,Autumn,,
11/12/2018,187,2,4.8,66,1.6,2000,0,0,0,0,1,Autumn,,
11/12/2018,122,3,4.6,65,0.1,2000,0,0,0,0,1,Autumn,,
11/12/2018,109,4,4,68,0,2000,0,0,0,0,1,Autumn,,
11/12/2018,158,5,4,71,0,2000,0,0,0,0,1,Autumn,,
11/12/2018,419,6,3.8,69,0,1995,0,0,0,0,1,Autumn,,
11/12/2018,1004,7,3.4,72,1,1989,0,0,0,0,1,Autumn,,
11/12/2018,1699,8,3.3,69,0,2000,0.06,0,0,0,1,Autumn,,
11/12/2018,931,9,5.2,55,1.4,1752,0.67,0,0,0,1,Autumn,,
11/12/2018,683,10,8.3,50,1.1,1364,1.23,0,0,0,1,Autumn,,
11/12/2018,785,11,10.3,40,0.7,1672,1.66,0,0,0,1,Autumn,,
11/12/2018,888,12,12.3,37,0.8,1690,1.93,0,0,0,1,Autumn,,
11/12/2018,889,13,13.3,36,2.1,1283,1.99,0,0,0,1,Autumn,,
11/12/2018,886,14,14.2,33,1.5,1374,1.84,0,0,0,1,Autumn,,
11/12/2018,1084,15,13.8,34,2.4,1438,1.45,0,0,0,1,Autumn,,
11/12/2018,1193,16,12.9,38,2.6,1476,0.94,0,0,0,1,Autumn,,
11/12/2018,1472,17,11.8,43,1.8,1685,0.34,0,0,0,1,Autumn,,
11/12/2018,2022,18,10.6,45,1.8,1936,0.01,0,0,0,1,Autumn,,
11/12/2018,1466,19,9.8,46,2.8,1945,0,0,0,0,1,Autumn,,
11/12/2018,1292,20,9,48,1.9,1879,0,0,0,0,1,Autumn,,
11/12/2018,1189,21,8.5,50,0.5,1707,0,0,0,0,1,Autumn,,
11/12/2018,1023,22,7.6,55,1.7,1694,0,0,0,0,1,Autumn,,
11/12/2018,702,23,6.9,60,0.8,1610,0,0,0,0,1,Autumn,,
11/13/2018,587,0,6.2,63,0.8,1611,0,0,0,0,1,Autumn,,
11/13/2018,487,1,5.6,68,0.5,1576,0,0,0,0,1,Autumn,,
11/13/2018,330,2,5.6,64,0.1,1556,0,0,0,0,1,Autumn,,
11/13/2018,205,3,5.3,62,0,1485,0,0,0,0,1,Autumn,,
11/13/2018,133,4,4.9,63,0,1397,0,0,0,0,1,Autumn,,
11/13/2018,162,5,4.7,72,0,1310,0,0,0,0,1,Autumn,,
11/13/2018,402,6,4.2,72,0.8,1326,0,0,0,0,1,Autumn,,
11/13/2018,1066,7,4.4,72,0.3,1189,0,0,0,0,1,Autumn,,
11/13/2018,1910,8,4.7,68,0.5,1032,0.06,0,0,0,1,Autumn,,
11/13/2018,990,9,6,59,1,719,0.6,0,0,0,1,Autumn,,
11/13/2018,710,10,9,51,0.9,706,1.16,0,0,0,1,Autumn,,
11/13/2018,789,11,11.4,46,0.8,876,1.57,0,0,0,1,Autumn,,
11/13/2018,890,12,12.8,45,1.8,1170,1.82,0,0,0,1,Autumn,,
11/13/2018,912,13,13.5,43,2.2,1687,1.92,0,0,0,1,Autumn,,
11/13/2018,928,14,15,37,1.6,1703,1.82,0,0,0,1,Autumn,,
11/13/2018,980,15,15.3,37,1.8,1774,1.5,0,0,0,1,Autumn,,
11/13/2018,1188,16,14.2,37,2,1783,0.91,0,0,0,1,Autumn,,
11/13/2018,1420,17,12.7,40,1.9,1967,0.33,0,0,0,1,Autumn,,
11/13/2018,2159,18,11.3,42,1.2,1846,0.01,0,0,0,1,Autumn,,
11/13/2018,1529,19,9.8,45,1.3,1882,0,0,0,0,1,Autumn,,
11/13/2018,1208,20,9.5,44,1.8,1991,0,0,0,0,1,Autumn,,
11/13/2018,1163,21,8.5,42,1.1,2000,0,0,0,0,1,Autumn,,
11/13/2018,1126,22,8.1,50,0.5,2000,0,0,0,0,1,Autumn,,
11/13/2018,718,23,7.6,49,0.6,1971,0,0,0,0,1,Autumn,,
11/14/2018,612,0,7,54,0.9,1862,0,0,0,0,1,Autumn,,
11/14/2018,517,1,6.5,60,0.5,1788,0,0,0,0,1,Autumn,,
11/14/2018,327,2,6.2,59,0.6,1584,0,0,0,0,1,Autumn,,
11/14/2018,210,3,6.1,66,0.5,1347,0,0,0,0,1,Autumn,,
11/14/2018,164,4,5.6,70,0.6,1311,0,0,0,0,1,Autumn,,
11/14/2018,135,5,5.3,72,0.2,1278,0,0,0,0,1,Autumn,,
11/14/2018,362,6,5.1,76,1.1,1195,0,0,0,0,1,Autumn,,
11/14/2018,1047,7,5.2,78,0.3,1182,0,0,0,0,1,Autumn,,
11/14/2018,1916,8,5,77,1.5,1115,0.07,0,0,0,1,Autumn,,
11/14/2018,1019,9,7.1,61,0.5,1493,0.57,0,0,0,1,Autumn,,
11/14/2018,779,10,9.6,53,1.4,1818,1.16,0,0,0,1,Autumn,,
11/14/2018,892,11,12.1,49,0.8,1827,1.61,0,0,0,1,Autumn,,
11/14/2018,963,12,14.2,45,0.9,1531,1.86,0,0,0,1,Autumn,,
11/14/2018,1028,13,15.7,41,2.3,1322,2.01,0,0,0,1,Autumn,,
11/14/2018,1001,14,16.1,32,1.4,1703,1.8,0,0,0,1,Autumn,,
11/14/2018,1063,15,15.9,30,0.7,1823,1.34,0,0,0,1,Autumn,,
11/14/2018,1137,16,15.2,40,2.7,1371,0.87,0,0,0,1,Autumn,,
11/14/2018,1532,17,13.6,46,1.8,1374,0.31,0,0,0,1,Autumn,,
11/14/2018,2200,18,12.2,47,2.6,1427,0.01,0,0,0,1,Autumn,,
11/14/2018,1464,19,11.5,52,2.4,1319,0,0,0,0,1,Autumn,,
11/14/2018,1269,20,10.5,52,1.4,1153,0,0,0,0,1,Autumn,,
11/14/2018,1239,21,9.8,52,0.5,1255,0,0,0,0,1,Autumn,,
11/14/2018,1074,22,8.8,58,0.5,1358,0,0,0,0,1,Autumn,,
11/14/2018,757,23,8.4,65,0.8,1216,0,0,0,0,1,Autumn,,
11/15/2018,610,0,7.7,67,0.4,1102,0,0,0,0,1,Autumn,,
11/15/2018,489,1,7.3,64,0.3,1150,0,0,0,0,1,Autumn,,
11/15/2018,313,2,7.1,68,0.6,1082,0,0,0,0,1,Autumn,,
11/15/2018,219,3,6.5,75,1.1,970,0,0,0,0,1,Autumn,,
11/15/2018,154,4,6.1,72,0.5,1052,0,0,0,0,1,Autumn,,
11/15/2018,172,5,5.3,78,1.4,952,0,0,0,0,1,Autumn,,
11/15/2018,357,6,4.9,76,1.1,800,0,0,0,0,1,Autumn,,
11/15/2018,883,7,4.8,76,0.7,762,0,0,0,0,1,Autumn,,
11/15/2018,1686,8,5.3,75,1,808,0.1,0,0,0,1,Autumn,,
11/15/2018,1300,9,6.8,64,1,949,0.5,0,0,0,1,Autumn,,
11/15/2018,782,10,8.6,57,0.6,1102,0.77,0,0,0,1,Autumn,,
11/15/2018,770,11,11.1,47,1.2,1047,1.48,0,0,0,1,Autumn,,
11/15/2018,942,12,13.8,43,0.9,987,1.61,0,0,0,1,Autumn,,
11/15/2018,883,13,15.1,37,1.9,990,1.74,0,0,0,1,Autumn,,
11/15/2018,899,14,15.1,33,1.5,1045,1.31,0,0,0,1,Autumn,,
11/15/2018,971,15,16.1,30,1,1125,1.06,0,0,0,1,Autumn,,
11/15/2018,1123,16,15.4,34,1.4,1016,0.68,0,0,0,1,Autumn,,
11/15/2018,1416,17,13.7,38,1.4,884,0.29,0,0,0,1,Autumn,,
11/15/2018,2034,18,12.1,46,1.4,799,0.01,0,0,0,1,Autumn,,
11/15/2018,1448,19,11.2,46,1.4,869,0,0,0,0,1,Autumn,,
11/15/2018,1146,20,9.5,49,1.3,918,0,0,0,0,1,Autumn,,
11/15/2018,1123,21,9.6,52,1.3,906,0,0,0,0,1,Autumn,,
11/15/2018,1061,22,8.7,53,0.4,764,0,0,0,0,1,Autumn,,
11/15/2018,721,23,8.1,57,0.7,752,0,0,0,0,1,Autumn,,
11/16/2018,683,0,7.8,57,0.3,792,0,0,0,0,1,Autumn,,
11/16/2018,520,1,7.8,59,0.6,768,0,0,0,0,1,Autumn,,
11/16/2018,376,2,7.7,63,1,704,0,0,0,0,1,Autumn,,
11/16/2018,262,3,7.4,63,0.6,699,0,0,0,0,1,Autumn,,
11/16/2018,171,4,7.1,64,0.6,663,0,0,0,0,1,Autumn,,
11/16/2018,151,5,6.9,66,0.5,698,0,0,0,0,1,Autumn,,
11/16/2018,412,6,7.1,65,0.5,713,0,0,0,0,1,Autumn,,
11/16/2018,939,7,6.6,64,0.5,701,0,0,0,0,1,Autumn,,
11/16/2018,1692,8,7,64,0.8,683,0.03,0,0,0,1,Autumn,,
11/16/2018,991,9,8.2,61,0.6,586,0.26,0,0,0,1,Autumn,,
11/16/2018,699,10,9.4,55,0.1,570,0.49,0,0,0,1,Autumn,,
11/16/2018,834,11,11.9,44,2.1,791,1.22,0,0,0,1,Autumn,,
11/16/2018,886,12,13.4,48,2.3,962,1.64,0,0,0,1,Autumn,,
11/16/2018,920,13,14.4,49,3.5,890,1.71,0,0,0,1,Autumn,,
11/16/2018,915,14,13.3,53,2.6,761,1.34,0,0,0,1,Autumn,,
11/16/2018,995,15,13.2,61,3.9,719,1.03,0,0,0,1,Autumn,,
11/16/2018,1126,16,11.8,66,3,687,0.44,0,0,0,1,Autumn,,
11/16/2018,1346,17,11,70,2.9,617,0.12,0,0,0,1,Autumn,,
11/16/2018,1956,18,9.9,74,2.6,492,0,0,0,0,1,Autumn,,
11/16/2018,1303,19,8.7,78,2.5,460,0,0,0,0,1,Autumn,,
11/16/2018,995,20,7.6,76,3.9,603,0,0,0,0,1,Autumn,,
11/16/2018,907,21,6.8,73,2.3,730,0,0,0,0,1,Autumn,,
11/16/2018,894,22,6.2,72,1.4,848,0,0,0,0,1,Autumn,,
11/16/2018,687,23,5,75,1.1,835,0,0,0,0,1,Autumn,,
11/17/2018,626,0,4.2,76,2.1,870,0,0,0,0,1,Autumn,,
11/17/2018,597,1,3.4,76,0.5,909,0,0,0,0,1,Autumn,,
11/17/2018,456,2,2.9,77,1.8,853,0,0,0,0,1,Autumn,,
11/17/2018,288,3,2.5,77,2.3,992,0,0,0,0,1,Autumn,,
11/17/2018,195,4,1.7,74,1.7,1226,0,0,0,0,1,Autumn,,
11/17/2018,129,5,1.1,75,0.6,1270,0,0,0,0,1,Autumn,,
11/17/2018,151,6,1,77,0.6,1259,0,0,0,0,1,Autumn,,
11/17/2018,315,7,0.8,77,0.9,1300,0,0,0,0,1,Autumn,,
11/17/2018,530,8,0.7,72,1,1397,0.05,0,0,0,1,Autumn,,
11/17/2018,644,9,2.2,53,0.5,1595,0.62,0,0,0,1,Autumn,,
11/17/2018,733,10,4.7,47,1.2,1788,1.22,0,0,0,1,Autumn,,
11/17/2018,830,11,7.8,38,0.8,1369,1.65,0,0,0,1,Autumn,,
11/17/2018,994,12,9.1,34,1,1802,1.95,0,0,0,1,Autumn,,
11/17/2018,1037,13,10.9,32,2.1,1581,1.85,0,0,0,1,Autumn,,
11/17/2018,969,14,9.7,34,1.9,1786,0.8,0,0,0,1,Autumn,,
11/17/2018,1018,15,8.9,34,2.9,1787,0.52,0,0,0,1,Autumn,,
11/17/2018,974,16,8.3,35,2.1,1987,0.37,0,0,0,1,Autumn,,
11/17/2018,1031,17,7.7,34,2.6,2000,0.13,0,0,0,1,Autumn,,
11/17/2018,877,18,7.1,40,0.6,1995,0.01,0,0,0,1,Autumn,,
11/17/2018,735,19,6,44,0.8,1758,0,0,0,0,1,Autumn,,
11/17/2018,644,20,5.4,43,2.7,1913,0,0,0,0,1,Autumn,,
11/17/2018,685,21,5,42,1.5,1927,0,0,0,0,1,Autumn,,
11/17/2018,655,22,4.4,43,1.1,2000,0,0,0,0,1,Autumn,,
11/17/2018,576,23,4.1,46,1.8,2000,0,0,0,0,1,Autumn,,
11/18/2018,592,0,3.6,49,0.8,1990,0,0,0,0,1,Autumn,,
11/18/2018,443,1,3.2,54,1.2,1968,0,0,0,0,1,Autumn,,
11/18/2018,335,2,2.9,49,2,1989,0,0,0,0,1,Autumn,,
11/18/2018,258,3,2.5,49,0.2,2000,0,0,0,0,1,Autumn,,
11/18/2018,165,4,2.5,49,0.4,1988,0,0,0,0,1,Autumn,,
11/18/2018,92,5,2.3,53,0.6,1763,0,0,0,0,1,Autumn,,
11/18/2018,114,6,1.9,53,0.4,1813,0,0,0,0,1,Autumn,,
11/18/2018,191,7,2.1,56,0.7,1477,0,0,0,0,1,Autumn,,
11/18/2018,371,8,2.6,53,0.7,1548,0.03,0,0,0,1,Autumn,,
11/18/2018,457,9,3.5,53,1,1338,0.22,0,0,0,1,Autumn,,
11/18/2018,583,10,4.8,40,1.1,1676,0.59,0,0,0,1,Autumn,,
11/18/2018,645,11,7.6,35,0.8,1695,1.25,0,0,0,1,Autumn,,
11/18/2018,776,12,9.2,47,2.5,1910,1.37,0,0,0,1,Autumn,,
11/18/2018,905,13,9.9,37,2.1,1900,1.32,0,0,0,1,Autumn,,
11/18/2018,1054,14,10.1,37,2.4,1723,1.24,0,0,0,1,Autumn,,
11/18/2018,1047,15,9.6,34,1.6,1806,0.73,0,0,0,1,Autumn,,
11/18/2018,1026,16,9.4,39,1.8,1704,0.56,0,0,0,1,Autumn,,
11/18/2018,1039,17,8.7,42,1.7,1576,0.18,0,0,0,1,Autumn,,
11/18/2018,902,18,8.4,46,2.4,1823,0,0,0,0,1,Autumn,,
11/18/2018,759,19,7.9,45,1,1602,0,0,0,0,1,Autumn,,
11/18/2018,719,20,7.4,50,0.7,1499,0,0,0,0,1,Autumn,,
11/18/2018,682,21,7.1,52,0.8,1516,0,0,0,0,1,Autumn,,
11/18/2018,632,22,6.8,53,0.4,1498,0,0,0,0,1,Autumn,,
11/18/2018,532,23,7,55,0.2,1501,0,0,0,0,1,Autumn,,
11/19/2018,457,0,6.8,56,0.7,1505,0,0,0,0,1,Autumn,,
11/19/2018,277,1,5.9,60,0.5,1332,0,0,0,0,1,Autumn,,
11/19/2018,190,2,5.4,65,0.7,1230,0,0,0,0,1,Autumn,,
11/19/2018,133,3,4.8,65,0.8,1179,0,0,0,0,1,Autumn,,
11/19/2018,88,4,4.5,67,0.9,1175,0,0,0,0,1,Autumn,,
11/19/2018,167,5,4.1,70,1,1100,0,0,0,0,1,Autumn,,
11/19/2018,418,6,3.8,71,0.7,1071,0,0,0,0,1,Autumn,,
11/19/2018,991,7,3.4,73,1.1,1012,0,0,0,0,1,Autumn,,
11/19/2018,1751,8,3.5,71,0.8,958,0.06,0,0,0,1,Autumn,,
11/19/2018,889,9,4.6,60,0.8,967,0.46,0,0,0,1,Autumn,,
11/19/2018,651,10,7.5,53,0.8,909,1,0,0,0,1,Autumn,,
11/19/2018,745,11,9.8,51,0.5,781,1.42,0,0,0,1,Autumn,,
11/19/2018,785,12,10.3,38,1.2,1130,1.08,0,0,0,1,Autumn,,
11/19/2018,785,13,10.8,44,2,935,1.01,0,0,0,1,Autumn,,
11/19/2018,793,14,10.6,34,2.8,920,1.07,0,0,0,1,Autumn,,
11/19/2018,839,15,11.1,35,1.9,861,1.11,0,0,0,1,Autumn,,
11/19/2018,968,16,9.7,43,2.7,1012,0.37,0,0,0,1,Autumn,,
11/19/2018,1233,17,8.7,48,1.7,965,0.25,0,0,0,1,Autumn,,
11/19/2018,1904,18,7.5,48,2.4,1079,0,0,0,0,1,Autumn,,
11/19/2018,1304,19,6.8,52,0.8,960,0,0,0,0,1,Autumn,,
11/19/2018,1030,20,6,50,1.5,931,0,0,0,0,1,Autumn,,
11/19/2018,1019,21,5.8,44,2.2,1205,0,0,0,0,1,Autumn,,
11/19/2018,910,22,5.3,39,2.3,1512,0,0,0,0,1,Autumn,,
11/19/2018,629,23,4.2,42,2.2,1360,0,0,0,0,1,Autumn,,
11/20/2018,478,0,3.8,42,1.7,1458,0,0,0,0,1,Autumn,,
11/20/2018,422,1,2.9,43,1,1750,0,0,0,0,1,Autumn,,
11/20/2018,286,2,2.6,46,1.5,1811,0,0,0,0,1,Autumn,,
11/20/2018,202,3,1.6,43,1.1,1981,0,0,0,0,1,Autumn,,
11/20/2018,119,4,1.3,48,0.5,2000,0,0,0,0,1,Autumn,,
11/20/2018,141,5,0.7,49,0.4,1998,0,0,0,0,1,Autumn,,
11/20/2018,369,6,0.7,50,1,2000,0,0,0,0,1,Autumn,,
11/20/2018,934,7,0.5,53,1.1,2000,0,0,0,0,1,Autumn,,
11/20/2018,1818,8,0.3,53,0.9,1971,0.05,0,0,0,1,Autumn,,
11/20/2018,955,9,2.3,43,1.2,1892,0.52,0,0,0,1,Autumn,,
11/20/2018,659,10,5.1,33,1.4,1842,1.1,0,0,0,1,Autumn,,
11/20/2018,699,11,7.5,29,1.3,1926,1.55,0,0,0,1,Autumn,,
11/20/2018,788,12,10.1,23,1.8,1745,1.82,0,0,0,1,Autumn,,
11/20/2018,798,13,11.6,20,1.3,1821,1.87,0,0,0,1,Autumn,,
11/20/2018,790,14,12.3,16,2.5,1797,1.69,0,0,0,1,Autumn,,
11/20/2018,861,15,11.9,18,3.3,1848,1.32,0,0,0,1,Autumn,,
11/20/2018,967,16,11.3,21,2.8,1925,0.82,0,0,0,1,Autumn,,
11/20/2018,1269,17,9.8,28,2.4,1983,0.29,0,0,0,1,Autumn,,
11/20/2018,1857,18,9.1,31,2,1932,0,0,0,0,1,Autumn,,
11/20/2018,1317,19,8.7,34,2.2,1857,0,0,0,0,1,Autumn,,
11/20/2018,1078,20,8.5,32,2.6,1789,0,0,0,0,1,Autumn,,
11/20/2018,1020,21,8.8,37,3.8,1750,0,0,0,0,1,Autumn,,
11/20/2018,922,22,8.9,40,3.4,1810,0,0,0,0,1,Autumn,,
11/20/2018,378,23,9.3,43,3.5,1807,0,0,0,0,1,Autumn,,
11/21/2018,119,0,7.2,74,1.2,772,0,0.2,0,0,1,Autumn,,
11/21/2018,159,1,6.9,86,0.7,533,0,0,0,0,1,Autumn,,
11/21/2018,129,2,6.9,87,0.7,822,0,0,0,0,1,Autumn,,
11/21/2018,112,3,6.5,87,1,710,0,1,0,0,1,Autumn,,
11/21/2018,97,4,6.7,87,1.2,580,0,0,0,0,1,Autumn,,
11/21/2018,118,5,6.8,86,0.5,692,0,0,0,0,1,Autumn,,
11/21/2018,299,6,6.7,86,0.3,593,0,0,0,0,1,Autumn,,
11/21/2018,788,7,6.5,85,0.8,536,0,0,0,0,1,Autumn,,
11/21/2018,1622,8,6.4,86,0.9,450,0.03,0,0,0,1,Autumn,,
11/21/2018,867,9,6.4,53,0.7,1486,0.21,0,0,0,1,Autumn,,
11/21/2018,611,10,6.9,39,0.5,1977,0.36,0,0,0,1,Autumn,,
11/21/2018,649,11,7.4,30,1.4,2000,0.44,0,0,0,1,Autumn,,
11/21/2018,697,12,7.7,34,0.6,1969,0.49,0,0,0,1,Autumn,,
11/21/2018,623,13,8,35,1.3,1895,0.5,0,0,0,1,Autumn,,
11/21/2018,474,14,6.7,47,2.4,2000,0.42,0,0,0,1,Autumn,,
11/21/2018,550,15,5.7,53,2,2000,0.22,0,0,0,1,Autumn,,
11/21/2018,755,16,6.1,53,0.5,2000,0.21,0,0,0,1,Autumn,,
11/21/2018,1101,17,5.7,61,2.2,1987,0.07,0,0,0,1,Autumn,,
11/21/2018,1679,18,5.4,58,0.2,2000,0,0,0,0,1,Autumn,,
11/21/2018,1113,19,5.1,50,0.7,2000,0,0,0,0,1,Autumn,,
11/21/2018,936,20,5.1,43,0.7,1928,0,0,0,0,1,Autumn,,
11/21/2018,838,21,4.6,44,1.1,1859,0,0,0,0,1,Autumn,,
11/21/2018,825,22,4.6,48,2.2,1782,0,0,0,0,1,Autumn,,
11/21/2018,571,23,3.9,46,2,1904,0,0,0,0,1,Autumn,,
11/22/2018,443,0,3.1,42,3.4,1995,0,0,0,0,1,Autumn,,
11/22/2018,382,1,2.1,39,3.2,1299,0,0,0,0,1,Autumn,,
11/22/2018,271,2,1.3,44,1.9,2000,0,0,0,0,1,Autumn,,
11/22/2018,164,3,0.6,42,1.1,2000,0,0,0,0,1,Autumn,,
11/22/2018,121,4,0.5,39,1.6,2000,0,0,0,0,1,Autumn,,
11/22/2018,133,5,-0.4,39,0.8,2000,0,0,0,0,1,Autumn,,
11/22/2018,332,6,-1,41,0.7,2000,0,0,0,0,1,Autumn,,
11/22/2018,848,7,-1,43,1.8,2000,0,0,0,0,1,Autumn,,
11/22/2018,1671,8,-1.2,33,0.5,2000,0.04,0,0,0,1,Autumn,,
11/22/2018,883,9,0.2,28,1.9,1932,0.57,0,0,0,1,Autumn,,
11/22/2018,603,10,2.9,22,2,1989,1.18,0,0,0,1,Autumn,,
11/22/2018,644,11,5.1,21,3.2,1965,1.63,0,0,0,1,Autumn,,
11/22/2018,717,12,5.9,23,2.8,1985,1.88,0,0,0,1,Autumn,,
11/22/2018,678,13,6.5,26,2.4,1974,1.84,0,0,0,1,Autumn,,
11/22/2018,692,14,6.7,27,3.1,1976,1.66,0,0,0,1,Autumn,,
11/22/2018,716,15,6.9,31,2.9,1982,1.21,0,0,0,1,Autumn,,
11/22/2018,759,16,5.9,34,2.9,1985,0.55,0,0,0,1,Autumn,,
11/22/2018,1101,17,4.9,41,3.3,1985,0.25,0,0,0,1,Autumn,,
11/22/2018,1591,18,4.1,46,2.7,2000,0.01,0,0,0,1,Autumn,,
11/22/2018,1032,19,3.6,48,2.6,2000,0,0,0,0,1,Autumn,,
11/22/2018,777,20,3.1,42,2.4,2000,0,0,0,0,1,Autumn,,
